book_id,authors,author_id
3009,Robert T. Kiyosaki,582
3010,Camilla Läckberg,3010
3011,Jane Green,777
3012,Donna Mabry,3012
3013,John Scalzi,910
3014,Laura Joffe Numeroff,454
3015,Colleen Hoover,539
3016,Marian Keyes,1711
3017,Georgia Cates,3017
3018,Mary Higgins Clark,3018
3019,Robin McKinley,2289
3020,Franz Kafka,213
3021,Thrity Umrigar,3021
3022,Unknown,531
3023,Jerome K. Jerome,3023
3024,Edward Abbey,3024
3025,Janet Evanovich,207
3026,Tom Rath,3026
3027,Tom Robbins,1299
3028,Edward Rutherfurd,3028
3029,Sidney Sheldon,1755
3030,Richelle Mead,210
3031,Alyson Noel,415
3032,Bella Forrest,3032
3033,Tom Wolfe,1570
3034,Madeleine Wickham,3034
3035,Tess Gerritsen,1016
3036,Christopher Moore,743
3037,Edgar Allan Poe,402
3038,Jean Kwok,3038
3039,Lauren Oliver,280
3040,Abbi Glines,812
3041,Leonardo da Vinci,3041
3042,Kristin Hannah,267
3043,Blake Crouch,1563
3044,Angie Sage,1323
3045,Sophie Kinsella,108
3046,Mollie Katzen,3046
3047,Dr. Seuss,157
3048,Orhan Pamuk,3048
3049,Carlos Castaneda,3049
3050,David Baldacci,1150
3051,Marcia Brown,3051
3052,Cinda Williams Chima,2764
3053,Janet Evanovich,207
3054,John   Williams,3054
3055,Neil Gaiman,167
3056,Catherine Marshall,3056
3057,Tahereh Mafi,632
3058,Lisa Gardner,2878
3059,Carol S. Dweck,3059
3060,Jude Watson,2909
3061,C.S. Lewis,37
3062,Richard H. Thaler,3062
3063,Susan Cooper,3063
3064,Jonathan Franzen,654
3065,Richard Paige,3065
3066,James Patterson,242
3067,Kristin Hannah,267
3068,Kurt Vonnegut Jr.,65
3069,Nassim Nicholas Taleb,1516
3070,Kate Mosse,3070
3071,Joseph J. Ellis,3071
3072,Isaac Asimov,276
3073,Kerstin Gier,1860
3074,Lawrence Wright,3074
3075,Young Kim,3075
3076,John Fowles,2810
3077,Samuel Taylor Coleridge,3077
3078,Robert Munsch,608
3079,John Steinbeck,32
3080,H. Rider Haggard,3080
3081,Tina Reber,2183
3082,Neil Gaiman,167
3083,L.J. Smith,1387
3084,Jeanne DuPrau,486
3085,Hermann Hesse,180
3086,Neil Gaiman,167
3087,Samantha Shannon,3087
3088,Charles Dickens,83
3089,Anthony Horowitz,1616
3090,Jacqueline Susann,3090
3091,James A. Michener,1581
3092,Dave Eggers,495
3093,Radwa Ashour,3093
3094,Michael Rosen,3094
3095,Richelle Mead,210
3096,David Eddings,1418
3097,Nora Roberts,907
3098,James Patterson,242
3099,Peter F. Hamilton,3099
3100,Thomas Rockwell,3100
3101,Edgar Allan Poe,402
3102,Heather Gudenkauf,3102
3103,Neil Gaiman,167
3104,David Herbert Donald,3104
3105,Ilona Andrews,2105
3106,Graham Greene,3106
3107,Katie Ashley,3107
3108,Patricia Cornwell,511
3109,Patrick O'Brian,3109
3110,Akira Toriyama,3110
3111,Alastair Reynolds,3111
3112,James Patterson,242
3113,Janet Evanovich,207
3114,Rachel Renée Russell,3114
3115,Kresley Cole,3115
3116,Beth Revis,1302
3117,Trudi Canavan,2119
3118,Amy Tan,118
3119,Nicholas Sparks,44
3120,Lloyd Alexander,2125
3121,Amy Plum,3121
3122,Anne Morrow Lindbergh,3122
3123,John Perkins,3123
3124,Jorge Luis Borges,3124
3125,John Sandford,1871
3126,Ernest Hemingway,130
3127,Ray Bradbury,48
3128,Anne Rice,205
3129,Chip Heath,1926
3130,Sejal Badani,3130
3131,John Fowles,2810
3132,Gail Carson Levine,263
3133,Kurt Vonnegut Jr.,65
3134,Amanda Coplin,3134
3135,Bill Bryson,316
3136,Maeve Binchy,1649
3137,Terry Brooks,1801
3138,L.M. Montgomery,133
3139,Mikhail Lermontov,3139
3140,Francine Rivers,504
3141,Ian McEwan,212
3142,Edmund Morris,3142
3143,M.M. Kaye,3143
3144,Lee Child,477
3145,Jasinda Wilder,3145
3146,Paulo Coelho,35
3147,Brandon Sanderson,389
3148,Donna VanLiere,3148
3149,Rory Freedman,3149
3150,Kristen Ashley,3150
3151,Margret Rey,2892
3152,Alice Schroeder,3152
3153,Julie Garwood,3153
3154,John Flanagan,1243
3155,Harlan Coben,1138
3156,Orhan Pamuk,3048
3157,John Flanagan,1243
3158,Tess Gerritsen,1016
3159,Betty Crocker,3159
3160,Gabrielle Zevin,678
3161,Harlan Coben,1138
3162,James Patterson,242
3163,James Patterson,242
3164,Holly Goldberg Sloan,3164
3165,Claudia Gray,2134
3166,Laurell K. Hamilton,1086
3167,Vince Flynn,2059
3168,Nora Roberts,907
3169,Richard Connell,3169
3170,Cory Doctorow,3170
3171,Jeff Lindsay,526
3172,Jalaluddin Rumi,3172
3173,Lisa Genova,333
3174,Steven Erikson,1528
3175,Dean Koontz,367
3176,Rachel Caine,1696
3177,Tamora Pierce,1480
3178,William R. Forstchen,3178
3179,Suzanne Collins,1
3180,David Levithan,837
3181,Helen Gardner,3181
3182,Terry Brooks,1801
3183,Gena Showalter,2083
3184,Sarah Addison Allen,1689
3185,Jennifer L. Armentrout,750
3186,Chimamanda Ngozi Adichie,673
3187,Miranda July,3187
3188,Kevin Hearne,2154
3189,Kresley Cole,3115
3190,Vince Flynn,2059
3191,Brian K. Vaughan,1029
3192,Jamie McGuire,203
3193,Carl Hiaasen,1279
3194,Curtis Sittenfeld,1843
3195,Nick Hornby,570
3196,Jack Canfield,3196
3197,Alexander McCall Smith,501
3198,Michael Connelly,521
3199,C.J. Roberts,2659
3200,Terry Pratchett,283
3201,Kresley Cole,3115
3202,Kurt Vonnegut Jr.,65
3203,Brian Froud,2191
3204,Elin Hilderbrand,2378
3205,Stephen King,72
3206,Jane Yolen,3206
3207,Alan Weisman,3207
3208,Erik Larson,217
3209,Elin Hilderbrand,2378
3210,Virginia Woolf,701
3211,Cecelia Ahern,269
3212,Anne Brontë,1771
3213,Nora Roberts,907
3214,Vince Flynn,2059
3215,Sherrilyn Kenyon,1840
3216,Pat Conroy,515
3217,Ami McKay,3217
3218,Lisa McMann,1850
3219,Donna Tartt,146
3220,Rick Riordan,41
3221,Ingrid Law,3221
3222,Bill Simmons,3222
3223,James Patterson,242
3224,عائض القرني,3224
3225,A.P.J. Abdul Kalam,3225
3226,L.J. Smith,1387
3227,Nate Silver,3227
3228,Ruta Sepetys,1192
3229,Agatha Christie,200
3230,Gary Russell,3230
3231,Olivia Cunning,3231
3232,Marjorie Flack,3232
3233,Rachel Renée Russell,3114
3234,Laura Ingalls Wilder,544
3235,Simon Sinek,3235
3236,Fannie Flagg,409
3237,Dorothy Allison,3237
3238,Libba Bray,586
3239,Daniel Suarez,3239
3240,Scott Turow,966
3241,Leigh Bardugo,1000
3242,Joy Adamson,3242
3243,Alfred Bester,3243
3244,Tamora Pierce,1480
3245,Rosamund Hodge,3245
3246,Dan Simmons,729
3247,Dan Simmons,729
3248,Shaun Tan,3248
3249,Brandon Sanderson,389
3250,Steve Martin,1494
3251,مصطفى محمود,3251
3252,Mark Twain,58
3253,Claire Messud,3253
3254,Christopher Moore,743
3255,F. Scott Fitzgerald,5
3256,Augustine of Hippo,3256
3257,Kent Haruf,2128
3258,Nora Roberts,907
3259,Cathy Marie Buchanan,3259
3260,Chanda Hahn,3260
3261,Sarah Silverman,3261
3262,Patricia Highsmith,3262
3263,Simone Elkeles,517
3264,James Clavell,840
3265,Christine Feehan,3265
3266,Masashi Kishimoto,835
3267,Lauren Beukes,3267
3268,Diane Ackerman,3268
3269,David Mitchell,522
3270,Chris Hadfield,3270
3271,Melissa Marr,875
3272,أحلام مستغانمي,1475
3273,John Grisham,86
3274,Dr. Seuss,157
3275,J.K. Rowling,2
3276,Anthony Horowitz,1616
3277,Harlan Coben,1138
3278,Robin Hobb,598
3279,Joanna Cole,3279
3280,Michael Connelly,521
3281,Holly Black,2392
3282,Daniel Abraham,3282
3283,Candace Bushnell,2340
3284,Bret Lott,3284
3285,Veronica Roth,12
3286,Tim LaHaye,505
3287,Michael Pollan,550
3288,خولة حمدي,3288
3289,Ellen Schreiber,3289
3290,Kristin Hannah,267
3291,Tad Williams,2385
3292,Adrian Conan Doyle,3292
3293,Anna Quindlen,1386
3294,Elena Ferrante,1187
3295,Trudi Canavan,2119
3296,Joshua Ferris,3296
3297,Monica  Murphy,3297
3298,Robin Hobb,598
3299,Maeve Binchy,1649
3300,John Grisham,86
3301,Hisaya Nakajo,3301
3302,Juliet Marillier,3302
3303,Eric Carle,296
3304,Judy Blume,621
3305,Seth Godin,3305
3306,Rudyard Kipling,1327
3307,Candice Millard,2636
3308,Atul Gawande,1577
3309,Jim Butcher,450
3310,Roland Barthes,3310
3311,Amy Tan,118
3312,Mary Kubica,811
3313,Andrew Davidson,3313
3314,Neal Stephenson,442
3315,Elizabeth  Smart,3315
3316,Michael Buckley,3316
3317,Terry Pratchett,283
3318,Caragh M. O'Brien,3318
3319,Derek Landy,3319
3320,Andy Warhol,3320
3321,Vladimir Nabokov,121
3322,Tracy Chevalier,148
3323,Charles Dickens,83
3324,B.J. Novak,3324
3325,Terry Pratchett,283
3326,Rachel Caine,1696
3327,Nathan Filer,3327
3328,Madeleine Roux,3328
3329,Margaret Atwood,119
3330,Kim Harrison,1273
3331,John Piper,3331
3332,Holly Black,2392
3333,Carl Hiaasen,1279
3334,Alice Hoffman,2005
3335,Jonah Lehrer,2444
3336,Rachel Caine,1696
3337,Neal Shusterman,711
3338,David Foster Wallace,1657
3339,Eoin Colfer,223
3340,Anne Rice,205
3341,Brandon Sanderson,389
3342,Albert Camus,162
3343,Lauren Graham,3343
3344,Robert Frost,2960
3345,Becky Albertalli,3345
3346,Elizabeth Gaskell,1114
3347,A.G. Howard,3347
3348,Virginia Lee Burton,2879
3349,Primo Levi,3349
3350,Cinda Williams Chima,2764
3351,Jules Verne,699
3352,Susan Vreeland,3352
3353,William Steig,3353
3354,Philippa Gregory,186
3355,Harlan Coben,1138
3356,Carolyn Jessop,3356
3357,David Baldacci,1150
3358,Douglas Adams,54
3359,Terry Pratchett,283
3360,Stephen R. Donaldson,3360
3361,Marcus Buckingham,3361
3362,Terry Pratchett,283
3363,Dr. Seuss,157
3364,Thornton Wilder,3364
3365,Sara Shepard,548
3366,Michael Connelly,521
3367,David Baldacci,1150
3368,Emily Carroll,3368
3369,Anthony Horowitz,1616
3370,Michael Ende,877
3371,Blake Crouch,1563
3372,Sarah Dessen,443
3373,Ayana Mathis,3373
3374,Dean Koontz,367
3375,V.C. Andrews,851
3376,Jane Yolen,3206
3377,Fyodor Dostoyevsky,177
3378,Patricia Briggs,980
3379,Honoré de Balzac,3379
3380,Jo Nesbø,1744
3381,Sylvia Plath,178
3382,Sherrilyn Kenyon,1840
3383,Paulo Coelho,35
3384,R.L. Mathewson,1776
3385,Andrew Ross Sorkin,3385
3386,Kristin Hannah,267
3387,John Steinbeck,32
3388,William Faulkner,718
3389,Zoe Sugg,3389
3390,Carol Ryrie Brink,3390
3391,Janet Evanovich,207
3392,J.I. Packer,3392
3393,R.A. Salvatore,1880
3394,Harlan Coben,1138
3395,Neil Gaiman,167
3396,Neil Gaiman,167
3397,John Wyndham,1659
3398,Hans Christian Andersen,1108
3399,Miguel Ruiz,790
3400,Graham Greene,3106
3401,Jennifer Weiner,310
3402,Felix Salten,3402
3403,Ursula K. Le Guin,593
3404,Herodotus,3404
3405,K. Bromberg,3405
3406,Matthew Pearl,3406
3407,Jean M. Auel,496
3408,Patricia Briggs,980
3409,Paulo Coelho,35
3410,James A. Michener,1581
3411,Kimberly Derting,3411
3412,Ian McEwan,212
3413,Stephen R. Covey,247
3414,Anne McCaffrey,1128
3415,Nancy Garden,3415
3416,Michael Crichton,84
3417,Jonathan Lethem,3417
3418,Malorie Blackman,3418
3419,Harriet Jacobs,3419
3420,Michael Scott,923
3421,Ron Chernow,2175
3422,Kristen Proby,3422
3423,T. Harv Eker,3423
3424,C.C. Hunter,1780
3425,Michael Chabon,516
3426,Molly McAdams,3426
3427,Julie Otsuka,3427
3428,Tom Robbins,1299
3429,Jennifer McMahon,3429
3430,Sara Shepard,548
3431,Tess Gerritsen,1016
3432,Marina Keegan,3432
3433,Paolo Giordano,3433
3434,Nicole  Williams,3004
3435,Neil Gaiman,167
3436,G. Willow Wilson,3436
3437,Nalini Singh,2762
3438,أثير عبدالله النشمي,1933
3439,Gennifer Choldenko,3439
3440,Guillermo del Toro,1491
3441,Maggie Stiefvater,254
3442,Pamela Druckerman,3442
3443,Patricia Cornwell,511
3444,Megan Whalen Turner,3444
3445,Richelle Mead,210
3446,Sarah Winman,3446
3447,Lang Leav,3447
3448,Francis Chan,797
3449,Vince Flynn,2059
3450,Tom Franklin,3450
3451,Rainer Maria Rilke,3451
3452,Meg Cabot,500
3453,Anna Banks,3453
3454,Sherrilyn Kenyon,1840
3455,James Patterson,242
3456,Ann Patchett,407
3457,Charles Baudelaire,3457
3458,Janet Evanovich,207
3459,Pierre-Ambroise Choderlos de Laclos,3459
3460,E. Nesbit,3460
3461,David Baldacci,1150
3462,Terry Pratchett,283
3463,Ilona Andrews,2105
3464,Aldous Huxley,55
3465,Irwin Shaw,3465
3466,Gilly Macmillan,3466
3467,Michael Connelly,521
3468,Sheri Reynolds,3468
3469,Pat Frank,3469
3470,Vince Flynn,2059
3471,Kazu Kibuishi,3471
3472,Flannery O'Connor,3472
3473,L.J. Smith,1387
3474,Anthony  Ryan,1905
3475,Lisa Scottoline,3475
3476,Nick Hornby,570
3477,Anne Rice,205
3478,Kevin Hearne,2154
3479,Sister Souljah,3479
3480,Shunryu Suzuki,3480
3481,Han Kang,3481
3482,Franz Kafka,213
3483,Mark  Lawrence,1674
3484,Jonathan Swift,529
3485,Sam Harris,3485
3486,L.J. Smith,1387
3487,Susane Colasanti,3487
3488,Edmund Morris,3142
3489,Connie Willis,3489
3490,David Baldacci,1150
3491,Bryan Stevenson,3491
3492,David Eddings,1418
3493,Brian L. Weiss,3493
3494,Michael Connelly,521
3495,Keith Ferrazzi,3495
3496,Jeaniene Frost,1257
3497,Tamora Pierce,1480
3498,Melina Marchetta,3498
3499,Kimon Nicolaides,3499
3500,R.A. Salvatore,1880
3501,Lorna Landvik,3501
3502,Kate DiCamillo,594
3503,Cecelia Ahern,269
3504,Edward P. Jones,3504
3505,James     Baldwin,3505
3506,Yuu Watase,3506
3507,Michael Connelly,521
3508,Marcel Proust,3508
3509,Don    Wood,3509
3510,Laurell K. Hamilton,1086
3511,Isabel Allende,669
3512,Daniel H. Wilson,3512
3513,Dean Koontz,367
3514,Jeaniene Frost,1257
3515,Janet Evanovich,207
3516,Marian Keyes,1711
3517,James Patterson,242
3518,Sue Townsend,3518
3519,W. Somerset Maugham,2875
3520,Edward Gorey,2865
3521,Mike Carey,3521
3522,Chloe Neill,3522
3523,James     Baldwin,3505
3524,Jasper Fforde,1381
3525,Naoki Higashida,3525
3526,Rick Riordan,41
3527,Jeaniene Frost,1257
3528,Jon Krakauer,82
3529,Isaac Asimov,276
3530,David Eddings,1418
3531,Janette Oke,3531
3532,Joe Abercrombie,917
3533,Jeffrey Archer,1100
3534,Brent Weeks,859
3535,W.B. Yeats,3535
3536,Tamora Pierce,1480
3537,David Baldacci,1150
3538,أحمد مراد,1372
3539,Barbara Shook Hazen,3539
3540,Haruki Murakami,380
3541,Frederik Pohl,3541
3542,Kerry Patterson,3542
3543,Thomas Cahill,3543
3544,Robert Kirkman,502
3545,Mary Roach,758
3546,Ruth Reichl,3546
3547,Terry Pratchett,283
3548,William  Gibson,3548
3549,Maya Banks,2483
3550,Alice Sebold,22
3551,P.D. James,1565
3552,Thomas Hobbes,3552
3553,Sandra Brown,3553
3554,K. Bromberg,3405
3555,Sloane Crosley,3555
3556,Antonia Fraser,3556
3557,Michelle Magorian,3557
3558,Tabitha Suzuma,3558
3559,Rob Thomas,3559
3560,Philip Roth,2079
3561,J.R. Moehringer,3561
3562,Brian Jacques,1431
3563,Cinda Williams Chima,2764
3564,Danny Sugerman,3564
3565,Marguerite Henry,3565
3566,David Mitchell,522
3567,Jane Green,777
3568,Haven Kimmel,3568
3569,Sidney Sheldon,1755
3570,Nathaniel Philbrick,1514
3571,Kresley Cole,3115
3572,Joseph J. Ellis,3071
3573,William Gibson,400
3574,Lauren Weisberger,78
3575,A.L. Singer,3575
3576,Rebecca Donovan,1753
3577,Darren Shan,2759
3578,Guy Gavriel Kay,3578
3579,Nora Ephron,3579
3580,Louisa May Alcott,42
3581,Thomas Pynchon,1797
3582,Brennan Manning,3582
3583,Meg Cabot,500
3584,Wilbur Smith,3584
3585,Willa Cather,1094
3586,Naomi Klein,3586
3587,Jonas Jonasson,702
3588,Ann Patchett,407
3589,Abbi Glines,812
3590,Günter Grass,3590
3591,Lee Strobel,1277
3592,Kerstin Gier,1860
3593,Shannon Hale,1175
3594,Arthur Conan Doyle,446
3595,Edith Hamilton,3595
3596,Anna Dewdney,3596
3597,Al Franken,3597
3598,Chuck Klosterman,1392
3599,Leah Remini,3599
3600,Kurt Vonnegut Jr.,65
3601,Steven Erikson,1528
3602,Eric Shanower,3602
3603,Atul Gawande,1577
3604,Edith Hahn Beer,3604
3605,Nora Roberts,907
3606,Ree Drummond,3606
3607,Jennifer L. Armentrout,750
3608,Laurell K. Hamilton,1086
3609,Brian Greene,1224
3610,Jane Green,777
3611,Charlaine Harris,197
3612,Sue Grafton,823
3613,Chaim Potok,1465
3614,Tim LaHaye,505
3615,Julie Kibler,3615
3616,J.R. Ward,433
3617,Carrie Jones,2488
3618,Carrie Fisher,3618
3619,Karin Slaughter,1345
3620,Sidney Sheldon,1755
3621,Louise Penny,1712
3622,James Patterson,242
3623,James Patterson,242
3624,Rick Riordan,41
3625,Sam Harris,3485
3626,Mary E. Pearson,2941
3627,John Flanagan,1243
3628,Bill Watterson,780
3629,Rumiko Takahashi,1828
3630,Ron Rash,3630
3631,Hampton Sides,3631
3632,Iain M. Banks,1991
3633,Gail McHugh,2443
3634,Marisa de los Santos,3634
3635,Jeff Smith,1422
3636,Christopher Paolini,53
3637,Christopher Pike,3637
3638,Marilynne Robinson,1796
3639,Dodie Smith,1957
3640,Sidney Sheldon,1755
3641,F. Scott Fitzgerald,5
3642,Daniel Defoe,478
3643,E.L. Doctorow,3643
3644,David Weber,3644
3645,Ben Goldacre,3645
3646,Ruth Reichl,3546
3647,Jo Nesbø,1744
3648,Tamora Pierce,1480
3649,Cherrie Lynn,3649
3650,David Foster Wallace,1657
3651,Ai Yazawa,3651
3652,Joseph Delaney,3652
3653,Tess Gerritsen,1016
3654,Terry Pratchett,283
3655,Morgan Matson,1720
3656,Plum Sykes,3656
3657,Robert Cormier,3657
3658,Teddy Slater,3658
3659,Michael Punke,3659
3660,Neil Gaiman,167
3661,Clayton M. Christensen,3661
3662,Teddy Slater,3658
3663,Tamora Pierce,1480
3664,Anthony Horowitz,1616
3665,Ally Carter,656
3666,Abbi Glines,812
3667,Bill O'Reilly,1241
3668,James Rollins,2400
3669,Foundation for Inner Peace,3669
3670,James S.A. Corey,1263
3671,Nelson DeMille,1826
3672,Brian K. Vaughan,1029
3673,Kim Harrison,1273
3674,Wayne W. Dyer,3674
3675,Jack Weatherford,3675
3676,Theodore Dreiser,3676
3677,Cinda Williams Chima,2764
3678,Andrea Hirata,3678
3679,Bryan Lee O'Malley,753
3680,Patricia Cornwell,511
3681,Joanne Fluke,3681
3682,Mitchell Zuckoff,3682
3683,Sam Kean,3683
3684,Clive Barker,3684
3685,Bill Dedman,3685
3686,Tracy Chevalier,148
3687,Rachel Caine,1696
3688,Douglas Preston,1448
3689,Brother Lawrence,3689
3690,Lee Child,477
3691,Catherine Ryan Hyde,2771
3692,Wallace Stegner,2374
3693,John Sandford,1871
3694,Bob Goff,3694
3695,Benjamin Graham,3695
3696,Stephen Hawking,439
3697,Joe Abercrombie,917
3698,Blanche Fisher Wright,3698
3699,Oscar Wilde,95
3700,William Shakespeare,29
3701,Anna Todd,3701
3702,Maria V. Snyder,1335
3703,Philip Roth,2079
3704,Cassandra Clare,51
3705,Michael Connelly,521
3706,Tarryn Fisher,3706
3707,Jon Kabat-Zinn,3707
3708,Banana Yoshimoto,3708
3709,Eric Van Lustbader,3709
3710,Judith McNaught,3710
3711,Paolo Bacigalupi,2102
3712,Suzanne Collins,1
3713,James Patterson,242
3714,Maureen Johnson,1669
3715,Charles Dickens,83
3716,Dean Koontz,367
3717,Jean-Jacques Rousseau,3717
3718,Laurie Halse Anderson,234
3719,Ernesto Sabato,3719
3720,Alexander Hamilton,3720
3721,Julie Anne Peters,3721
3722,Elena Ferrante,1187
3723,E. Lockhart,348
3724,Sarah Blake,3724
3725,Michael J. Sullivan,2871
3726,Nic Sheff,3726
3727,Daniel O'Malley,3727
3728,Frank Beddor,3728
3729,Philippa Gregory,186
3730,Joyce Maynard,3730
3731,Terry Pratchett,283
3732,Christina Lauren,1143
3733,Ed Catmull,3733
3734,Frida Kahlo,3734
3735,Stephen King,72
3736,Bob McCabe,3736
3737,Jeff Shaara,3737
3738,Gena Showalter,2083
3739,Madeleine L'Engle,117
3740,Bill Martin Jr.,728
3741,Lisa Gardner,2878
3742,Michael Morpurgo,3742
3743,Eric Carle,296
3744,Dennis Lehane,768
3745,Chelsea Cain,3745
3746,Julianne Donaldson,3746
3747,Kathleen Tessaro,3747
3748,Tara Sivec,3748
3749,Wendy Higgins,2410
3750,Douglas Preston,1448
3751,Gabrielle Hamilton,3751
3752,Agatha Christie,200
3753,J.K. Rowling,2
3754,Isaac Asimov,276
3755,Herman Melville,194
3756,Stephen King,72
3757,Lars Kepler,3757
3758,Piers Anthony,3758
3759,Charlaine Harris,197
3760,Sidney Sheldon,1755
3761,Tommy Lee,3761
3762,Theo LeSieg,3762
3763,Theodore Dreiser,3676
3764,Ernest Hemingway,130
3765,Brynne Stephens,3765
3766,Elin Hilderbrand,2378
3767,Alice Hoffman,2005
3768,Kevin Hearne,2154
3769,Jenny Nimmo,3769
3770,Amie Kaufman,2983
3771,Glen Cook,3771
3772,Herman Wouk,2411
3773,Susan Hill,3773
3774,Barbara Robinson,3774
3775,George R.R. Martin,39
3776,James Clavell,840
3777,Michael  Grant,685
3778,Colleen Hoover,539
3779,Frederick Forsyth,989
3780,Diana Gabaldon,137
3781,Aimee Carter,3781
3782,Steven Johnson,3782
3783,Anna Carey,3783
3784,David Baldacci,1150
3785,Susan Sontag,3785
3786,Vince Flynn,2059
3787,Mary McGarry Morris,3787
3788,Erik Larson,217
3789,Michio Kaku,3789
3790,Karen Cushman,3790
3791,Michel Faber,3791
3792,Mark Haddon,60
3793,Richelle Mead,210
3794,Armistead Maupin,3794
3795,C.S. Lewis,37
3796,Ellen Hopkins,927
3797,Michael Crichton,84
3798,Michael J. Sullivan,2871
3799,Washington Irving,3799
3800,Julie James,2511
3801,James Patterson,242
3802,Victoria Hislop,3802
3803,Dean Koontz,367
3804,Dean Koontz,367
3805,Alan Bradley,1024
3806,Dean Koontz,367
3807,Ian Rankin,3807
3808,Flannery O'Connor,3472
3809,Robert Kirkman,502
3810,Seth Godin,3305
3811,Marya Hornbacher,3811
3812,Anna Quindlen,1386
3813,Lewis Carroll,229
3814,Kim Harrison,1273
3815,William  Davis,3815
3816,Susan Ee,947
3817,H.P. Lovecraft,3817
3818,Mary  Stewart,3818
3819,Kim Harrison,1273
3820,H.P. Lovecraft,3817
3821,Neale Donald Walsch,3821
3822,Felicia Day,3822
3823,James Patterson,242
3824,J.D. Robb,832
3825,Matt Fraction,3825
3826,Susan Cooper,3063
3827,Jeph Loeb,1623
3828,Haruki Murakami,380
3829,James Patterson,242
3830,Sharon Creech,707
3831,Dave Pelzer,221
3832,Laurell K. Hamilton,1086
3833,Edgar Rice Burroughs,2569
3834,Anne McCaffrey,1128
3835,Jen Lancaster,2371
3836,Enid Blyton,3836
3837,Margaret Atwood,119
3838,Larissa Ione,3838
3839,Lara Adrian,3001
3840,Robert Hughes,3840
3841,Jeffrey Archer,1100
3842,Christopher Pike,3637
3843,Ted Dekker,3843
3844,Adam Hochschild,3844
3845,James Patterson,242
3846,Jodi Picoult,64
3847,Diane Chamberlain,2551
3848,Rachel Renée Russell,3114
3849,Craig Thompson,1315
3850,Anthony Horowitz,1616
3851,Nelson DeMille,1826
3852,Jennifer L. Armentrout,750
3853,Henry David Thoreau,819
3854,Kanoko Sakurakouji,3854
3855,Erin Watt,3855
3856,Tom Perrotta,2945
3857,Ira Levin,1247
3858,Terry Pratchett,283
3859,Kresley Cole,3115
3860,Patricia C. Wrede,1869
3861,Chris Bohjalian,625
3862,Rachel Caine,1696
3863,Laurelin Paige,3863
3864,James Patterson,242
3865,Nora Roberts,907
3866,Lene Kaaberbøl,3866
3867,Jon Ronson,1148
3868,Plato,772
3869,D.B.C. Pierre,3869
3870,Michael Connelly,521
3871,Judy Blume,621
3872,Ntozake Shange,3872
3873,Nora Roberts,907
3874,Laurell K. Hamilton,1086
3875,Chloe Neill,3522
3876,Patricia Cornwell,511
3877,Jennifer Close,3877
3878,Stella Gibbons,3878
3879,Gayle Forman,149
3880,Sylvia Day,218
3881,Rainer Metzger,3881
3882,Chris Guillebeau,3882
3883,Christopher Moore,743
3884,William Gibson,400
3885,Trevor Noah,3885
3886,Theodore Taylor,3886
3887,Julie Garwood,3153
3888,Justina Chen,3888
3889,Carol Shields,3889
3890,Stormie Omartian,1998
3891,Beth Harbison,3891
3892,Peter Høeg,3892
3893,Bill Bryson,316
3894,Nicholas Evans,2927
3895,Julia Hoban,3895
