,date,flag,id,year,month,day
8019,1997-09-18,users_date,8020,1997,9,18
8020,1967-06-02,users_date,8021,1967,6,2
8021,1988-05-15,users_date,8022,1988,5,15
8022,1942-12-20,users_date,8023,1942,12,20
8023,1979-04-11,users_date,8024,1979,4,11
8024,1977-06-03,users_date,8025,1977,6,3
8025,1954-11-22,users_date,8026,1954,11,22
8026,1946-03-14,users_date,8027,1946,3,14
8027,1996-04-20,users_date,8028,1996,4,20
8028,1996-08-06,users_date,8029,1996,8,6
8029,1985-11-16,users_date,8030,1985,11,16
8030,1955-10-12,users_date,8031,1955,10,12
8031,1958-03-30,users_date,8032,1958,3,30
8032,1952-11-26,users_date,8033,1952,11,26
8033,1965-08-15,users_date,8034,1965,8,15
8034,1977-05-31,users_date,8035,1977,5,31
8035,1991-04-16,users_date,8036,1991,4,16
8036,1994-03-15,users_date,8037,1994,3,15
8037,1974-08-31,users_date,8038,1974,8,31
8038,1982-10-14,users_date,8039,1982,10,14
8039,1975-04-04,users_date,8040,1975,4,4
8040,1968-09-03,users_date,8041,1968,9,3
8041,1995-04-09,users_date,8042,1995,4,9
8042,1997-08-02,users_date,8043,1997,8,2
8043,1956-03-04,users_date,8044,1956,3,4
8044,1951-10-14,users_date,8045,1951,10,14
8045,1998-10-05,users_date,8046,1998,10,5
8046,1955-11-02,users_date,8047,1955,11,2
8047,1939-08-16,users_date,8048,1939,8,16
8048,1993-06-26,users_date,8049,1993,6,26
8049,1948-01-24,users_date,8050,1948,1,24
8050,1949-04-05,users_date,8051,1949,4,5
8051,1995-12-28,users_date,8052,1995,12,28
8052,1937-03-25,users_date,8053,1937,3,25
8053,1941-05-03,users_date,8054,1941,5,3
8054,1983-01-30,users_date,8055,1983,1,30
8055,1947-07-28,users_date,8056,1947,7,28
8056,1944-10-16,users_date,8057,1944,10,16
8057,1992-09-19,users_date,8058,1992,9,19
8058,1963-01-04,users_date,8059,1963,1,4
8059,1981-03-14,users_date,8060,1981,3,14
8060,1933-12-25,users_date,8061,1933,12,25
8061,1964-02-15,users_date,8062,1964,2,15
8062,1991-05-08,users_date,8063,1991,5,8
8063,1972-10-30,users_date,8064,1972,10,30
8064,1938-04-10,users_date,8065,1938,4,10
8065,1956-05-02,users_date,8066,1956,5,2
8066,1945-04-25,users_date,8067,1945,4,25
8067,1995-10-15,users_date,8068,1995,10,15
8068,1997-07-05,users_date,8069,1997,7,5
8069,1995-06-17,users_date,8070,1995,6,17
8070,1974-12-26,users_date,8071,1974,12,26
8071,1937-12-09,users_date,8072,1937,12,9
8072,1978-04-30,users_date,8073,1978,4,30
8073,1988-05-25,users_date,8074,1988,5,25
8074,1941-11-28,users_date,8075,1941,11,28
8075,1986-11-04,users_date,8076,1986,11,4
8076,1968-12-18,users_date,8077,1968,12,18
8077,1969-06-30,users_date,8078,1969,6,30
8078,1977-07-01,users_date,8079,1977,7,1
8079,1995-12-11,users_date,8080,1995,12,11
8080,1955-10-25,users_date,8081,1955,10,25
8081,1950-02-08,users_date,8082,1950,2,8
8082,1940-09-22,users_date,8083,1940,9,22
8083,1974-10-29,users_date,8084,1974,10,29
8084,1945-11-29,users_date,8085,1945,11,29
8085,1942-06-28,users_date,8086,1942,6,28
8086,1993-10-08,users_date,8087,1993,10,8
8087,1964-12-17,users_date,8088,1964,12,17
8088,1932-04-12,users_date,8089,1932,4,12
8089,1971-06-29,users_date,8090,1971,6,29
8090,1998-05-22,users_date,8091,1998,5,22
8091,1957-05-15,users_date,8092,1957,5,15
8092,1973-12-16,users_date,8093,1973,12,16
8093,1972-11-17,users_date,8094,1972,11,17
8094,1954-05-24,users_date,8095,1954,5,24
8095,1949-11-26,users_date,8096,1949,11,26
8096,1975-11-17,users_date,8097,1975,11,17
8097,1938-11-30,users_date,8098,1938,11,30
8098,1959-10-25,users_date,8099,1959,10,25
8099,1990-01-01,users_date,8100,1990,1,1
8100,1954-01-13,users_date,8101,1954,1,13
8101,1998-10-13,users_date,8102,1998,10,13
8102,1954-02-06,users_date,8103,1954,2,6
8103,1936-04-09,users_date,8104,1936,4,9
8104,1995-02-01,users_date,8105,1995,2,1
8105,1960-03-19,users_date,8106,1960,3,19
8106,1973-07-31,users_date,8107,1973,7,31
8107,1950-11-01,users_date,8108,1950,11,1
8108,1961-05-16,users_date,8109,1961,5,16
8109,1935-05-13,users_date,8110,1935,5,13
8110,1984-03-15,users_date,8111,1984,3,15
8111,1955-04-24,users_date,8112,1955,4,24
8112,1972-10-05,users_date,8113,1972,10,5
8113,1990-09-12,users_date,8114,1990,9,12
8114,1992-04-21,users_date,8115,1992,4,21
8115,1948-08-20,users_date,8116,1948,8,20
8116,1954-05-27,users_date,8117,1954,5,27
8117,1954-02-27,users_date,8118,1954,2,27
8118,1945-08-08,users_date,8119,1945,8,8
8119,1978-02-08,users_date,8120,1978,2,8
8120,1974-05-24,users_date,8121,1974,5,24
8121,1959-02-22,users_date,8122,1959,2,22
8122,1935-04-23,users_date,8123,1935,4,23
8123,1948-08-04,users_date,8124,1948,8,4
8124,1939-10-22,users_date,8125,1939,10,22
8125,1993-06-03,users_date,8126,1993,6,3
8126,1944-12-07,users_date,8127,1944,12,7
8127,1945-09-06,users_date,8128,1945,9,6
8128,1965-05-21,users_date,8129,1965,5,21
8129,1943-03-29,users_date,8130,1943,3,29
8130,1973-07-27,users_date,8131,1973,7,27
8131,1945-02-16,users_date,8132,1945,2,16
8132,1994-10-14,users_date,8133,1994,10,14
8133,1953-04-10,users_date,8134,1953,4,10
8134,1964-11-11,users_date,8135,1964,11,11
8135,1949-07-23,users_date,8136,1949,7,23
8136,1989-03-20,users_date,8137,1989,3,20
8137,1989-02-23,users_date,8138,1989,2,23
8138,1961-09-04,users_date,8139,1961,9,4
8139,1990-11-23,users_date,8140,1990,11,23
8140,1950-07-28,users_date,8141,1950,7,28
8141,1977-08-23,users_date,8142,1977,8,23
8142,1955-10-23,users_date,8143,1955,10,23
8143,1947-07-20,users_date,8144,1947,7,20
8144,1965-01-01,users_date,8145,1965,1,1
8145,1996-10-22,users_date,8146,1996,10,22
8146,1941-12-22,users_date,8147,1941,12,22
8147,1933-05-09,users_date,8148,1933,5,9
8148,1952-11-01,users_date,8149,1952,11,1
8149,1947-09-24,users_date,8150,1947,9,24
8150,1935-03-16,users_date,8151,1935,3,16
8151,1984-04-24,users_date,8152,1984,4,24
8152,1970-03-02,users_date,8153,1970,3,2
8153,1939-07-29,users_date,8154,1939,7,29
8154,1937-06-22,users_date,8155,1937,6,22
8155,1944-03-06,users_date,8156,1944,3,6
8156,1932-11-20,users_date,8157,1932,11,20
8157,1974-08-07,users_date,8158,1974,8,7
8158,1957-02-16,users_date,8159,1957,2,16
8159,1962-10-11,users_date,8160,1962,10,11
8160,1966-01-14,users_date,8161,1966,1,14
8161,1952-10-02,users_date,8162,1952,10,2
8162,1963-11-18,users_date,8163,1963,11,18
8163,1946-08-03,users_date,8164,1946,8,3
8164,1971-04-09,users_date,8165,1971,4,9
8165,1967-04-10,users_date,8166,1967,4,10
8166,1954-03-31,users_date,8167,1954,3,31
8167,1975-06-23,users_date,8168,1975,6,23
8168,1947-02-04,users_date,8169,1947,2,4
8169,1967-10-01,users_date,8170,1967,10,1
8170,1954-02-16,users_date,8171,1954,2,16
8171,1984-05-22,users_date,8172,1984,5,22
8172,1943-07-02,users_date,8173,1943,7,2
8173,1954-03-13,users_date,8174,1954,3,13
8174,1958-12-13,users_date,8175,1958,12,13
8175,1948-12-16,users_date,8176,1948,12,16
8176,1956-04-17,users_date,8177,1956,4,17
8177,1974-09-28,users_date,8178,1974,9,28
8178,1955-03-17,users_date,8179,1955,3,17
8179,1958-03-21,users_date,8180,1958,3,21
8180,1965-02-07,users_date,8181,1965,2,7
8181,1983-08-29,users_date,8182,1983,8,29
8182,1954-02-25,users_date,8183,1954,2,25
8183,1953-02-10,users_date,8184,1953,2,10
8184,1997-05-05,users_date,8185,1997,5,5
8185,1991-06-30,users_date,8186,1991,6,30
8186,1939-10-21,users_date,8187,1939,10,21
8187,1967-06-24,users_date,8188,1967,6,24
8188,1978-01-24,users_date,8189,1978,1,24
8189,1978-08-03,users_date,8190,1978,8,3
8190,1964-06-22,users_date,8191,1964,6,22
8191,1969-12-15,users_date,8192,1969,12,15
8192,1971-09-02,users_date,8193,1971,9,2
8193,1959-04-06,users_date,8194,1959,4,6
8194,1970-11-08,users_date,8195,1970,11,8
8195,1997-04-02,users_date,8196,1997,4,2
8196,1940-02-21,users_date,8197,1940,2,21
8197,1998-07-31,users_date,8198,1998,7,31
8198,1943-09-27,users_date,8199,1943,9,27
8199,1975-04-30,users_date,8200,1975,4,30
8200,1977-11-04,users_date,8201,1977,11,4
8201,1937-11-11,users_date,8202,1937,11,11
8202,1943-09-12,users_date,8203,1943,9,12
8203,1939-03-22,users_date,8204,1939,3,22
8204,1990-11-09,users_date,8205,1990,11,9
8205,1974-03-26,users_date,8206,1974,3,26
8206,1990-12-22,users_date,8207,1990,12,22
8207,1985-11-03,users_date,8208,1985,11,3
8208,1943-11-23,users_date,8209,1943,11,23
8209,1937-02-24,users_date,8210,1937,2,24
8210,1971-09-16,users_date,8211,1971,9,16
8211,1949-07-29,users_date,8212,1949,7,29
8212,1946-03-15,users_date,8213,1946,3,15
8213,1958-08-12,users_date,8214,1958,8,12
8214,1958-01-12,users_date,8215,1958,1,12
8215,1939-02-04,users_date,8216,1939,2,4
8216,1977-05-19,users_date,8217,1977,5,19
8217,1991-02-22,users_date,8218,1991,2,22
8218,1965-11-27,users_date,8219,1965,11,27
8219,2000-03-10,users_date,8220,2000,3,10
8220,1967-01-27,users_date,8221,1967,1,27
8221,1944-10-30,users_date,8222,1944,10,30
8222,1940-02-28,users_date,8223,1940,2,28
8223,1988-01-29,users_date,8224,1988,1,29
8224,1982-10-10,users_date,8225,1982,10,10
8225,1947-11-14,users_date,8226,1947,11,14
8226,1997-01-10,users_date,8227,1997,1,10
8227,1956-06-30,users_date,8228,1956,6,30
8228,1939-09-04,users_date,8229,1939,9,4
8229,1970-09-29,users_date,8230,1970,9,29
8230,1970-12-29,users_date,8231,1970,12,29
8231,1949-03-19,users_date,8232,1949,3,19
8232,1980-12-21,users_date,8233,1980,12,21
8233,1989-08-22,users_date,8234,1989,8,22
8234,1987-03-02,users_date,8235,1987,3,2
8235,1992-10-17,users_date,8236,1992,10,17
8236,1990-05-21,users_date,8237,1990,5,21
8237,1978-06-15,users_date,8238,1978,6,15
8238,1942-11-30,users_date,8239,1942,11,30
8239,1947-12-17,users_date,8240,1947,12,17
8240,1996-11-10,users_date,8241,1996,11,10
8241,1933-02-19,users_date,8242,1933,2,19
8242,1993-12-15,users_date,8243,1993,12,15
8243,1937-10-31,users_date,8244,1937,10,31
8244,1990-02-20,users_date,8245,1990,2,20
8245,1986-12-07,users_date,8246,1986,12,7
8246,1965-03-25,users_date,8247,1965,3,25
8247,1947-09-21,users_date,8248,1947,9,21
8248,1962-08-05,users_date,8249,1962,8,5
8249,1936-10-30,users_date,8250,1936,10,30
8250,1952-11-12,users_date,8251,1952,11,12
8251,1976-03-18,users_date,8252,1976,3,18
8252,1956-09-03,users_date,8253,1956,9,3
8253,1934-12-29,users_date,8254,1934,12,29
8254,1979-12-26,users_date,8255,1979,12,26
8255,1989-04-03,users_date,8256,1989,4,3
8256,1935-09-16,users_date,8257,1935,9,16
8257,1971-02-08,users_date,8258,1971,2,8
8258,1971-03-14,users_date,8259,1971,3,14
8259,1997-05-28,users_date,8260,1997,5,28
8260,1941-11-23,users_date,8261,1941,11,23
8261,1986-09-21,users_date,8262,1986,9,21
8262,1951-07-24,users_date,8263,1951,7,24
8263,1980-01-05,users_date,8264,1980,1,5
8264,1986-02-22,users_date,8265,1986,2,22
8265,1969-10-28,users_date,8266,1969,10,28
8266,1992-01-20,users_date,8267,1992,1,20
8267,1946-02-27,users_date,8268,1946,2,27
8268,1954-03-27,users_date,8269,1954,3,27
8269,1991-03-16,users_date,8270,1991,3,16
8270,1959-10-24,users_date,8271,1959,10,24
8271,1941-02-06,users_date,8272,1941,2,6
8272,1972-10-07,users_date,8273,1972,10,7
8273,1985-12-12,users_date,8274,1985,12,12
8274,1970-09-18,users_date,8275,1970,9,18
8275,1974-04-19,users_date,8276,1974,4,19
8276,1985-05-27,users_date,8277,1985,5,27
8277,1947-03-27,users_date,8278,1947,3,27
8278,1987-10-10,users_date,8279,1987,10,10
8279,1991-04-01,users_date,8280,1991,4,1
8280,1988-10-08,users_date,8281,1988,10,8
8281,1958-08-06,users_date,8282,1958,8,6
8282,1979-03-25,users_date,8283,1979,3,25
8283,1969-05-13,users_date,8284,1969,5,13
8284,1965-03-19,users_date,8285,1965,3,19
8285,1939-12-12,users_date,8286,1939,12,12
8286,1962-12-23,users_date,8287,1962,12,23
8287,1980-01-27,users_date,8288,1980,1,27
8288,1935-09-25,users_date,8289,1935,9,25
8289,1947-03-24,users_date,8290,1947,3,24
8290,1986-09-07,users_date,8291,1986,9,7
8291,1981-06-12,users_date,8292,1981,6,12
8292,1965-01-25,users_date,8293,1965,1,25
8293,1972-03-23,users_date,8294,1972,3,23
8294,1971-02-04,users_date,8295,1971,2,4
8295,1940-06-01,users_date,8296,1940,6,1
8296,1989-11-26,users_date,8297,1989,11,26
8297,1935-08-14,users_date,8298,1935,8,14
8298,1997-05-20,users_date,8299,1997,5,20
8299,1948-11-26,users_date,8300,1948,11,26
8300,1966-05-28,users_date,8301,1966,5,28
8301,1974-03-18,users_date,8302,1974,3,18
8302,1948-10-22,users_date,8303,1948,10,22
8303,1970-10-14,users_date,8304,1970,10,14
8304,1940-08-23,users_date,8305,1940,8,23
8305,1985-04-07,users_date,8306,1985,4,7
8306,1965-05-19,users_date,8307,1965,5,19
8307,1976-07-31,users_date,8308,1976,7,31
8308,1993-01-09,users_date,8309,1993,1,9
8309,1994-08-07,users_date,8310,1994,8,7
8310,1956-04-28,users_date,8311,1956,4,28
8311,1992-11-10,users_date,8312,1992,11,10
8312,1990-04-02,users_date,8313,1990,4,2
8313,1966-05-24,users_date,8314,1966,5,24
8314,1964-03-01,users_date,8315,1964,3,1
8315,1998-01-11,users_date,8316,1998,1,11
8316,1970-04-04,users_date,8317,1970,4,4
8317,1942-01-10,users_date,8318,1942,1,10
8318,1972-06-01,users_date,8319,1972,6,1
8319,1993-01-28,users_date,8320,1993,1,28
8320,1937-05-06,users_date,8321,1937,5,6
8321,1991-07-27,users_date,8322,1991,7,27
8322,1937-02-07,users_date,8323,1937,2,7
8323,1972-05-07,users_date,8324,1972,5,7
8324,1957-12-23,users_date,8325,1957,12,23
8325,1944-06-14,users_date,8326,1944,6,14
8326,1942-02-09,users_date,8327,1942,2,9
8327,1946-09-29,users_date,8328,1946,9,29
8328,1976-02-21,users_date,8329,1976,2,21
8329,1988-11-02,users_date,8330,1988,11,2
8330,1972-05-28,users_date,8331,1972,5,28
8331,1959-02-17,users_date,8332,1959,2,17
8332,1944-02-17,users_date,8333,1944,2,17
8333,1951-06-14,users_date,8334,1951,6,14
8334,1941-11-15,users_date,8335,1941,11,15
8335,1974-06-05,users_date,8336,1974,6,5
8336,1974-11-04,users_date,8337,1974,11,4
8337,1972-08-09,users_date,8338,1972,8,9
8338,1972-08-07,users_date,8339,1972,8,7
8339,1936-10-29,users_date,8340,1936,10,29
8340,1985-01-29,users_date,8341,1985,1,29
8341,1932-06-26,users_date,8342,1932,6,26
8342,1958-06-03,users_date,8343,1958,6,3
8343,1995-06-22,users_date,8344,1995,6,22
8344,1944-04-17,users_date,8345,1944,4,17
8345,1985-05-18,users_date,8346,1985,5,18
8346,1968-09-24,users_date,8347,1968,9,24
8347,1987-06-10,users_date,8348,1987,6,10
8348,1987-12-21,users_date,8349,1987,12,21
8349,1934-04-13,users_date,8350,1934,4,13
8350,1933-12-15,users_date,8351,1933,12,15
8351,1987-07-11,users_date,8352,1987,7,11
8352,1933-03-25,users_date,8353,1933,3,25
8353,1962-10-19,users_date,8354,1962,10,19
8354,1975-10-08,users_date,8355,1975,10,8
8355,1967-06-22,users_date,8356,1967,6,22
8356,1934-03-21,users_date,8357,1934,3,21
8357,1978-10-12,users_date,8358,1978,10,12
8358,1982-01-01,users_date,8359,1982,1,1
8359,1990-12-26,users_date,8360,1990,12,26
8360,1970-08-26,users_date,8361,1970,8,26
8361,1969-10-03,users_date,8362,1969,10,3
8362,1998-09-06,users_date,8363,1998,9,6
8363,1948-04-11,users_date,8364,1948,4,11
8364,1959-04-30,users_date,8365,1959,4,30
8365,1978-03-31,users_date,8366,1978,3,31
8366,1987-01-30,users_date,8367,1987,1,30
8367,1934-03-11,users_date,8368,1934,3,11
8368,1951-01-04,users_date,8369,1951,1,4
8369,1981-09-29,users_date,8370,1981,9,29
8370,1939-04-09,users_date,8371,1939,4,9
8371,1939-07-08,users_date,8372,1939,7,8
8372,1967-05-11,users_date,8373,1967,5,11
8373,1990-11-29,users_date,8374,1990,11,29
8374,1980-11-10,users_date,8375,1980,11,10
8375,1986-09-13,users_date,8376,1986,9,13
8376,1948-05-11,users_date,8377,1948,5,11
8377,1978-07-25,users_date,8378,1978,7,25
8378,1963-10-09,users_date,8379,1963,10,9
8379,1985-03-16,users_date,8380,1985,3,16
8380,1955-09-30,users_date,8381,1955,9,30
8381,1961-06-06,users_date,8382,1961,6,6
8382,1955-12-22,users_date,8383,1955,12,22
8383,1934-07-20,users_date,8384,1934,7,20
8384,1991-06-08,users_date,8385,1991,6,8
8385,1936-06-27,users_date,8386,1936,6,27
8386,1962-11-07,users_date,8387,1962,11,7
8387,1955-07-03,users_date,8388,1955,7,3
8388,1997-11-13,users_date,8389,1997,11,13
8389,1957-06-21,users_date,8390,1957,6,21
8390,1958-10-22,users_date,8391,1958,10,22
8391,1993-02-14,users_date,8392,1993,2,14
8392,1940-10-03,users_date,8393,1940,10,3
8393,1957-03-20,users_date,8394,1957,3,20
8394,1941-10-28,users_date,8395,1941,10,28
8395,1994-02-21,users_date,8396,1994,2,21
8396,1949-12-24,users_date,8397,1949,12,24
8397,1937-11-13,users_date,8398,1937,11,13
8398,1946-12-17,users_date,8399,1946,12,17
8399,1978-10-27,users_date,8400,1978,10,27
8400,1994-07-15,users_date,8401,1994,7,15
8401,1984-11-13,users_date,8402,1984,11,13
8402,1939-09-23,users_date,8403,1939,9,23
8403,1956-05-31,users_date,8404,1956,5,31
8404,1939-01-30,users_date,8405,1939,1,30
8405,1990-05-12,users_date,8406,1990,5,12
8406,1996-03-26,users_date,8407,1996,3,26
8407,1955-01-06,users_date,8408,1955,1,6
8408,1932-05-04,users_date,8409,1932,5,4
8409,1982-11-22,users_date,8410,1982,11,22
8410,1950-09-03,users_date,8411,1950,9,3
8411,1965-01-30,users_date,8412,1965,1,30
8412,1943-02-13,users_date,8413,1943,2,13
8413,1982-07-21,users_date,8414,1982,7,21
8414,1962-11-09,users_date,8415,1962,11,9
8415,1942-08-08,users_date,8416,1942,8,8
8416,1941-08-31,users_date,8417,1941,8,31
8417,1937-01-24,users_date,8418,1937,1,24
8418,1998-02-07,users_date,8419,1998,2,7
8419,1962-05-21,users_date,8420,1962,5,21
8420,1990-05-11,users_date,8421,1990,5,11
8421,1987-04-10,users_date,8422,1987,4,10
8422,1948-12-22,users_date,8423,1948,12,22
8423,1993-12-12,users_date,8424,1993,12,12
8424,1937-06-03,users_date,8425,1937,6,3
8425,1978-07-28,users_date,8426,1978,7,28
8426,1944-11-06,users_date,8427,1944,11,6
8427,1934-09-22,users_date,8428,1934,9,22
8428,1986-05-31,users_date,8429,1986,5,31
8429,1954-02-14,users_date,8430,1954,2,14
8430,1995-11-02,users_date,8431,1995,11,2
8431,1989-01-07,users_date,8432,1989,1,7
8432,1998-01-20,users_date,8433,1998,1,20
8433,1949-03-25,users_date,8434,1949,3,25
8434,1946-04-18,users_date,8435,1946,4,18
8435,1992-04-25,users_date,8436,1992,4,25
8436,2000-03-15,users_date,8437,2000,3,15
8437,1965-06-08,users_date,8438,1965,6,8
8438,1997-01-09,users_date,8439,1997,1,9
8439,1981-12-10,users_date,8440,1981,12,10
8440,1932-05-09,users_date,8441,1932,5,9
8441,1999-01-19,users_date,8442,1999,1,19
8442,1942-01-14,users_date,8443,1942,1,14
8443,1988-05-10,users_date,8444,1988,5,10
8444,1990-08-11,users_date,8445,1990,8,11
8445,1945-03-18,users_date,8446,1945,3,18
8446,1967-10-19,users_date,8447,1967,10,19
8447,1962-03-22,users_date,8448,1962,3,22
8448,1983-10-12,users_date,8449,1983,10,12
8449,1995-12-01,users_date,8450,1995,12,1
8450,1960-08-06,users_date,8451,1960,8,6
8451,1963-07-21,users_date,8452,1963,7,21
8452,1969-03-10,users_date,8453,1969,3,10
8453,1938-07-30,users_date,8454,1938,7,30
8454,1989-12-25,users_date,8455,1989,12,25
8455,1932-04-30,users_date,8456,1932,4,30
8456,1968-12-03,users_date,8457,1968,12,3
8457,1987-11-26,users_date,8458,1987,11,26
8458,1985-08-15,users_date,8459,1985,8,15
8459,1949-05-22,users_date,8460,1949,5,22
8460,1990-12-15,users_date,8461,1990,12,15
8461,1966-05-19,users_date,8462,1966,5,19
8462,1954-12-23,users_date,8463,1954,12,23
8463,1934-01-17,users_date,8464,1934,1,17
8464,1956-01-09,users_date,8465,1956,1,9
8465,1985-09-07,users_date,8466,1985,9,7
8466,1985-01-27,users_date,8467,1985,1,27
8467,1967-09-24,users_date,8468,1967,9,24
8468,1971-06-26,users_date,8469,1971,6,26
8469,1939-05-16,users_date,8470,1939,5,16
8470,1964-09-13,users_date,8471,1964,9,13
8471,1976-08-05,users_date,8472,1976,8,5
8472,1932-12-02,users_date,8473,1932,12,2
8473,1963-08-30,users_date,8474,1963,8,30
8474,1961-10-27,users_date,8475,1961,10,27
8475,1959-06-24,users_date,8476,1959,6,24
8476,1996-04-21,users_date,8477,1996,4,21
8477,1995-10-30,users_date,8478,1995,10,30
8478,1953-10-18,users_date,8479,1953,10,18
8479,1976-05-20,users_date,8480,1976,5,20
8480,1949-06-18,users_date,8481,1949,6,18
8481,1994-10-13,users_date,8482,1994,10,13
8482,1964-03-12,users_date,8483,1964,3,12
8483,1956-02-08,users_date,8484,1956,2,8
8484,1977-02-24,users_date,8485,1977,2,24
8485,1946-06-06,users_date,8486,1946,6,6
8486,1969-09-20,users_date,8487,1969,9,20
8487,1964-08-07,users_date,8488,1964,8,7
8488,1948-06-14,users_date,8489,1948,6,14
8489,1981-08-20,users_date,8490,1981,8,20
8490,1943-05-31,users_date,8491,1943,5,31
8491,1997-08-19,users_date,8492,1997,8,19
8492,1973-01-23,users_date,8493,1973,1,23
8493,1948-02-08,users_date,8494,1948,2,8
8494,1956-03-20,users_date,8495,1956,3,20
8495,1963-07-17,users_date,8496,1963,7,17
8496,1939-05-20,users_date,8497,1939,5,20
8497,1986-11-20,users_date,8498,1986,11,20
8498,1956-06-01,users_date,8499,1956,6,1
8499,1968-10-17,users_date,8500,1968,10,17
8500,1942-03-17,users_date,8501,1942,3,17
8501,1954-12-12,users_date,8502,1954,12,12
8502,1942-09-05,users_date,8503,1942,9,5
8503,1953-04-24,users_date,8504,1953,4,24
8504,1982-03-17,users_date,8505,1982,3,17
8505,1941-04-08,users_date,8506,1941,4,8
8506,1969-01-13,users_date,8507,1969,1,13
8507,1944-06-17,users_date,8508,1944,6,17
8508,1946-05-24,users_date,8509,1946,5,24
